Voter ID,County,Candidate
15788934,Queen,Correy
17368755,Marsh,Correy
19607341,Marsh,Khan
14274993,Queen,Khan
13570980,Marsh,Khan
16679961,Marsh,Khan
14985879,Marsh,Khan
14069221,Bamoo,Li
19460102,Queen,Correy
19294642,Queen,Khan
18943744,Bamoo,O'Tooley
10811113,Marsh,Khan
10314295,Marsh,Khan
17759182,Marsh,Correy
14514606,Marsh,Li
19388148,Marsh,Khan
11242119,Bamoo,Khan
11674402,Marsh,Khan
16317973,Queen,Correy
14875855,Marsh,Correy
19776607,Marsh,Khan
14454623,Marsh,Khan
14399421,Marsh,Khan
12555566,Queen,Correy
17709968,Bamoo,Khan
19937285,Raffah,O'Tooley
11844735,Marsh,Khan
17632958,Marsh,Li
12090811,Queen,Khan
11627001,Marsh,Khan
15059388,Marsh,Khan
17952551,Marsh,Khan
13146153,Marsh,Li
18133705,Marsh,Correy
18797634,Raffah,Khan
18983731,Marsh,Correy
11851432,Marsh,Khan
12581081,Marsh,Khan
14822597,Marsh,Khan
16688934,Marsh,Khan
13250138,Marsh,Correy
16378174,Marsh,Khan
19207684,Marsh,Khan
10885019,Marsh,Khan
11503250,Queen,Khan
15491923,Marsh,Khan
12415248,Marsh,Correy
12505485,Marsh,Correy
11238033,Marsh,Khan
12506919,Marsh,Khan
14727128,Queen,Correy
14681076,Queen,Correy
15335842,Marsh,Khan
10488575,Marsh,Khan
18249949,Marsh,O'Tooley
16727317,Bamoo,Khan
14899504,Marsh,Khan
14669426,Marsh,Khan
15700859,Marsh,Khan
15768822,Marsh,Correy
14483273,Bamoo,Li
16828262,Trandee,Khan
16108156,Marsh,Khan
11531418,Queen,Khan
11063660,Marsh,Khan
14094310,Marsh,O'Tooley
18120852,Marsh,Khan
11081700,Queen,Li
10211423,Marsh,Correy
15052001,Queen,Khan
13336052,Marsh,Khan
13952224,Marsh,Khan
12656616,Marsh,Khan
17459727,Marsh,Khan
19583050,Marsh,Correy
15958370,Marsh,Li
16260609,Raffah,Li
11058078,Marsh,Khan
14594330,Marsh,Li
12038680,Marsh,Khan
10693747,Marsh,Correy
17809396,Queen,Correy
10609218,Queen,Correy
17500075,Marsh,Correy
12996357,Marsh,Khan
14637423,Marsh,Khan
17961968,Marsh,Khan
12599803,Queen,Khan
15911824,Marsh,Correy
13137423,Queen,O'Tooley
19170148,Trandee,Khan
10817161,Marsh,Khan
12339732,Queen,Khan
13514331,Marsh,Khan
15369192,Queen,Khan
16463601,Marsh,Correy
19028996,Marsh,Li
12675245,Marsh,Correy
15103531,Bamoo,Li
15182534,Marsh,Khan
16336873,Queen,Khan
11924730,Bamoo,Khan
13535914,Marsh,Khan
12999557,Bamoo,Khan
14970806,Bamoo,Khan
11572259,Marsh,Khan
14684078,Queen,Khan
15635503,Bamoo,Khan
19102405,Marsh,Li
19741385,Marsh,Khan
17688402,Trandee,Khan
14587270,Marsh,Khan
18578361,Marsh,Khan
10542607,Trandee,Correy
15812837,Marsh,Khan
14286119,Queen,Correy
12455076,Bamoo,Khan
14807501,Marsh,Khan
18697958,Marsh,Khan
16857189,Marsh,Khan
18165892,Marsh,Khan
10169409,Marsh,Khan
17031583,Marsh,Li
18624764,Marsh,Li
16830376,Marsh,Khan
12047744,Marsh,Khan
14048676,Marsh,Li
11775630,Queen,Correy
17674173,Trandee,Khan
11964510,Marsh,Khan
11858413,Marsh,Khan
16448472,Queen,Khan
14141249,Marsh,Khan
12638432,Marsh,Correy
10579178,Queen,Li
10008675,Marsh,Correy
18007410,Marsh,Khan
15180049,Queen,Khan
12819959,Marsh,Khan
11226938,Bamoo,Khan
12276718,Marsh,Khan
19260549,Queen,Li
10644378,Marsh,Li
17194225,Bamoo,Khan
18375097,Marsh,Khan
14484395,Bamoo,Khan
17901717,Raffah,Correy
13547085,Queen,Khan
10681981,Marsh,Correy
14123443,Raffah,Khan
13348093,Marsh,Correy
17823097,Trandee,Khan
10633196,Marsh,Khan
18893390,Marsh,Correy
15545840,Queen,Khan
12001625,Marsh,Khan
15636500,Marsh,Khan
10671523,Marsh,Khan
14310074,Queen,Correy
17697459,Marsh,Li
16072284,Marsh,Li
12474614,Marsh,Correy
17483230,Bamoo,Correy
12447906,Marsh,Khan
12378768,Marsh,Li
18492020,Marsh,Khan
13984610,Marsh,Correy
18414170,Marsh,Khan
10564446,Bamoo,Khan
18846376,Bamoo,Khan
13285472,Bamoo,Khan
19454301,Marsh,Khan
13327069,Queen,Khan
15318369,Marsh,Khan
19277293,Marsh,Khan
14581847,Marsh,Correy
16764554,Raffah,Correy
17906899,Queen,Correy
19004759,Marsh,Correy
18605005,Marsh,Li
15120746,Marsh,Li
14403764,Marsh,Khan
17491348,Queen,Correy
19916929,Bamoo,Khan
16803949,Marsh,Khan
12886257,Queen,Khan
19123041,Queen,Correy
10699990,Marsh,Li
15997238,Queen,O'Tooley
11952659,Queen,Khan
10228687,Marsh,Li
14819411,Trandee,Li
16402214,Queen,Khan
16299146,Queen,Khan
13909410,Trandee,Correy
16100404,Raffah,Khan
10711368,Marsh,Li
10191768,Marsh,Khan
18942961,Marsh,Khan
16824682,Queen,Khan
16644807,Marsh,Khan
18658485,Marsh,Khan
19336066,Marsh,Correy
14488477,Marsh,Khan
10650905,Marsh,Khan
10614361,Marsh,Khan
10046166,Queen,O'Tooley
10015923,Queen,Correy
14487064,Queen,Li
16591692,Marsh,Khan
11078282,Bamoo,Khan
15797890,Queen,Khan
19879599,Bamoo,Khan
14566658,Queen,Khan
11308794,Raffah,Khan
18539864,Marsh,Correy
11624799,Marsh,Khan
12722602,Marsh,Khan
11332564,Queen,Khan
14795885,Queen,Khan
13510671,Marsh,Khan
16234860,Marsh,Li
18183788,Marsh,Khan
19922429,Marsh,Khan
15765261,Bamoo,O'Tooley
12419677,Marsh,Khan
19477896,Raffah,Khan
17981998,Marsh,O'Tooley
12799738,Marsh,Khan
11309456,Queen,Correy
17782394,Marsh,Khan
15090620,Marsh,Khan
14173837,Marsh,Khan
14403610,Marsh,Khan
19077845,Marsh,Khan
16101753,Marsh,Khan
12548715,Marsh,Li
17777793,Marsh,Khan
13395162,Queen,Khan
15439398,Marsh,Khan
11245797,Queen,Khan
15452516,Marsh,Li
18739793,Trandee,Khan
19418723,Marsh,Khan
10606407,Marsh,Correy
16967545,Marsh,Khan
18652445,Marsh,Khan
11026909,Marsh,Khan
16502828,Marsh,Khan
16803987,Queen,Khan
18987041,Marsh,Khan
15383452,Bamoo,Correy
16367098,Queen,Correy
18081169,Raffah,Khan
19809104,Marsh,Khan
18316634,Queen,Khan
19308409,Marsh,Correy
14475563,Marsh,Khan
12386706,Queen,Khan
19794569,Marsh,Khan
14695597,Queen,Khan
11709190,Queen,Li
13009053,Marsh,Khan
14899670,Marsh,Correy
10303934,Marsh,Khan
17017051,Queen,Li
14868227,Marsh,Khan
18874807,Marsh,Correy
13435525,Queen,Khan
12083944,Marsh,Khan
14393204,Marsh,Khan
15024469,Trandee,Khan
11365100,Marsh,Khan
19096666,Marsh,Khan
11617248,Marsh,Khan
16768141,Marsh,Li
13654755,Bamoo,Khan
12847170,Marsh,Li
17465011,Queen,Khan
16366643,Queen,Khan
10094113,Marsh,Li
13231858,Marsh,Khan
11684601,Marsh,Li
11151877,Queen,Khan
14832181,Marsh,Khan
19595621,Marsh,Correy
12286616,Trandee,Correy
11712180,Marsh,Correy
16844222,Marsh,Li
12816321,Queen,Li
17380027,Queen,Li
11982541,Raffah,Khan
14928366,Marsh,Khan
18394300,Marsh,Correy
16364065,Marsh,Khan
16905512,Marsh,Correy
15820268,Marsh,O'Tooley
14734177,Marsh,Khan
15807714,Bamoo,Correy
18202198,Marsh,Khan
16222633,Queen,Correy
10216815,Marsh,Khan
10730019,Bamoo,Li
15248113,Marsh,Khan
11427244,Marsh,Khan
19187811,Marsh,Correy
13600351,Marsh,Khan
13823860,Marsh,Li
15098790,Marsh,O'Tooley
16030466,Queen,Khan
18838059,Marsh,Khan
14345002,Queen,Li
13759124,Marsh,Li
18701609,Marsh,Correy
15668473,Marsh,Khan
14460112,Marsh,Khan
19371084,Queen,Khan
14708790,Queen,Correy
12743707,Marsh,Khan
15688529,Raffah,Khan
16408828,Marsh,Li
11472961,Marsh,Khan
13189601,Marsh,Khan
11285920,Marsh,Khan
10804689,Bamoo,Li
19505242,Bamoo,Correy
10720770,Marsh,Khan
10994143,Marsh,Khan
18712520,Queen,Khan
19397364,Bamoo,Khan
19063580,Queen,Khan
17918950,Marsh,Khan
17422717,Queen,Khan
11076826,Marsh,Khan
11071943,Marsh,Correy
14192235,Queen,Khan
17051371,Queen,Khan
15580052,Marsh,Li
19321171,Queen,Khan
19404757,Marsh,Li
18859348,Marsh,Correy
17149423,Marsh,Li
18211515,Marsh,Khan
19154822,Trandee,Correy
10777986,Marsh,Khan
11570428,Marsh,Khan
12326324,Queen,Khan
18981241,Bamoo,Khan
18516717,Marsh,Khan
17328102,Queen,Khan
14444425,Bamoo,Khan
12011966,Bamoo,Khan
13509494,Marsh,Khan
19202892,Marsh,Correy
18208355,Queen,Khan
10931526,Marsh,Li
14401125,Marsh,Khan
14899115,Marsh,Khan
14155801,Queen,Khan
18316651,Marsh,Li
11103662,Marsh,Correy
16587355,Trandee,O'Tooley
13075316,Bamoo,Khan
16497372,Queen,Khan
15413614,Trandee,Correy
19725133,Queen,Khan
18990323,Queen,Li
14343115,Queen,Correy
16253146,Queen,Khan
12203142,Marsh,Correy
15153010,Marsh,Khan
18545801,Queen,Khan
14432184,Marsh,Li
11544091,Queen,Khan
13031303,Marsh,Li
10878085,Bamoo,Khan
10757686,Marsh,Khan
16005294,Marsh,Khan
16558761,Marsh,Li
18758123,Queen,Khan
10785455,Marsh,Khan
11975687,Marsh,Khan
13814823,Marsh,Khan
17272616,Marsh,Correy
14139050,Marsh,Li
10549588,Marsh,Correy
18281504,Bamoo,Li
16786817,Marsh,Correy
13988158,Marsh,Correy
19093764,Marsh,O'Tooley
12022444,Marsh,Li
18311268,Marsh,Khan
15580186,Marsh,Khan
17163581,Marsh,Khan
14063209,Marsh,Khan
17511200,Queen,Khan
15110331,Queen,Khan
16909664,Marsh,Khan
19181505,Marsh,Correy
13973741,Marsh,Correy
10082002,Queen,Li
17685619,Queen,Khan
19154865,Raffah,Khan
10541170,Marsh,Correy
15108567,Marsh,O'Tooley
14600421,Queen,Correy
15449459,Queen,Khan
11106851,Marsh,Khan
10688360,Marsh,Khan
11541473,Marsh,Li
13530608,Marsh,Khan
12237074,Marsh,Khan
18068451,Marsh,Khan
17201298,Bamoo,Correy
16529355,Marsh,Khan
12054856,Bamoo,O'Tooley
15167985,Bamoo,Khan
15434395,Raffah,Khan
13925433,Marsh,Khan
15748149,Marsh,Khan
10636544,Trandee,Correy
19242675,Marsh,Correy
18289458,Marsh,Khan
19135180,Marsh,Khan
13802485,Bamoo,Khan
15533637,Queen,Khan
14472650,Marsh,Khan
17161784,Marsh,Khan
17566790,Queen,Li
12634034,Marsh,Li
19224834,Marsh,Khan
12143732,Bamoo,Khan
12352450,Trandee,Correy
18687323,Queen,Correy
14834318,Marsh,Li
13359189,Marsh,O'Tooley
18027155,Marsh,Correy
15209542,Marsh,Khan
10958941,Marsh,Correy
16643602,Marsh,Li
18399714,Queen,Li
15170748,Marsh,Li
17024417,Marsh,Correy
12383510,Queen,Khan
18801605,Bamoo,Khan
12979078,Marsh,Khan
11869434,Queen,Khan
16339794,Raffah,Khan
10130125,Marsh,Correy
14128298,Queen,Khan
19294489,Marsh,O'Tooley
12130524,Queen,Khan
12074959,Marsh,Khan
12286161,Marsh,Khan
10990079,Queen,Li
19117663,Queen,Khan
16619827,Raffah,Khan
15847095,Marsh,Correy
13583831,Trandee,Correy
12128031,Marsh,Khan
17106888,Marsh,Khan
13217729,Marsh,Khan
17999356,Marsh,Khan
19682413,Queen,Khan
18256523,Marsh,Khan
18858065,Marsh,Li
19790756,Marsh,O'Tooley
11015017,Marsh,Khan
13769064,Marsh,Li
12449513,Queen,Khan
10125492,Marsh,Khan
11411684,Marsh,Correy
14940719,Marsh,Khan
18450802,Marsh,Correy
17301201,Bamoo,Khan
18537749,Marsh,Khan
10365231,Marsh,Khan
12050446,Marsh,Khan
17279474,Marsh,Khan
16653005,Queen,Correy
11176368,Marsh,Khan
18910212,Marsh,Correy
14243677,Bamoo,Correy
13322349,Queen,Khan
14469815,Marsh,Khan
11589101,Queen,Khan
14104079,Marsh,Correy
17097325,Marsh,Correy
17998404,Queen,Khan
12125530,Marsh,Khan
18609044,Marsh,Li
11986293,Marsh,Khan
15231303,Marsh,Khan
11192879,Marsh,Khan
16092548,Bamoo,Li
16248006,Marsh,Khan
10932638,Queen,O'Tooley
14128485,Marsh,Correy
14523698,Bamoo,Li
10758002,Bamoo,Khan
10807766,Bamoo,Khan
14853345,Marsh,Khan
18853253,Queen,Correy
17351110,Marsh,Correy
12521616,Marsh,O'Tooley
12738747,Marsh,Khan
16534424,Marsh,Li
10757756,Marsh,Khan
16558877,Raffah,Khan
11525510,Marsh,Correy
13254643,Trandee,Khan
12331540,Marsh,Khan
12007994,Queen,Correy
15596001,Queen,Li
18708562,Marsh,Li
14382588,Bamoo,Khan
10978485,Marsh,Li
17059940,Bamoo,Khan
14680160,Queen,Khan
16896857,Marsh,Khan
17013337,Marsh,Khan
15189566,Bamoo,Khan
10855058,Queen,Khan
16295703,Queen,Li
13382274,Marsh,Khan
11368780,Marsh,Khan
13920615,Marsh,Khan
14299148,Queen,Khan
16033179,Marsh,Khan
10738324,Bamoo,Khan
18290969,Marsh,Khan
11305432,Raffah,Khan
13768026,Bamoo,Correy
12454873,Marsh,Li
14671163,Marsh,Khan
16184851,Queen,Khan
15415479,Bamoo,Correy
19216977,Marsh,Khan
11430658,Marsh,Correy
13598270,Marsh,Correy
15713781,Marsh,Correy
19341864,Marsh,Correy
14031701,Marsh,Correy
13552424,Marsh,Khan
11305675,Queen,Khan
14660701,Marsh,Khan
19650857,Marsh,Khan
17163095,Marsh,Correy
17625100,Queen,Khan
11636380,Bamoo,Li
11802654,Marsh,Correy
18540484,Marsh,Khan
16996490,Marsh,Li
19854202,Marsh,Khan
15223581,Marsh,Khan
15423704,Marsh,Khan
16745641,Queen,Correy
13672111,Trandee,Li
10927042,Marsh,Khan
12648581,Queen,Khan
10180911,Bamoo,Khan
14457963,Bamoo,Correy
15981017,Bamoo,Correy
12265452,Marsh,Li
14466300,Bamoo,Correy
18125193,Marsh,Correy
14099601,Marsh,Correy
18281340,Marsh,Li
13227656,Marsh,Khan
10845774,Marsh,Khan
15596575,Marsh,Khan
19343536,Marsh,Khan
11092844,Marsh,Khan
11242968,Bamoo,Li
16062305,Marsh,O'Tooley
11808639,Marsh,Khan
19489392,Queen,Khan
12070113,Marsh,Khan
14270003,Bamoo,Correy
19890004,Marsh,Khan
14992256,Marsh,Li
12818579,Queen,Khan
18207676,Marsh,Khan
14881472,Queen,Li
16292036,Marsh,Khan
19774772,Marsh,Khan
16466442,Marsh,Khan
11697455,Marsh,Khan
13538587,Marsh,Khan
18209513,Queen,Khan
16459059,Bamoo,Khan
11405985,Queen,Khan
11575704,Marsh,Li
14381061,Marsh,Khan
15159865,Bamoo,Correy
15163907,Queen,O'Tooley
13668278,Marsh,Li
18554856,Marsh,Khan
16201077,Queen,Khan
17169978,Marsh,Khan
17197435,Queen,Khan
10978028,Marsh,Correy
13510514,Queen,Khan
12712415,Bamoo,Khan
11395532,Marsh,Correy
15265047,Marsh,Correy
15467513,Marsh,Li
19604665,Marsh,Khan
16099682,Queen,Khan
11079783,Trandee,Li
16113140,Queen,Khan
13824873,Raffah,Khan
11375167,Marsh,Khan
16944092,Bamoo,Khan
12271044,Queen,Khan
10593035,Marsh,Khan
16844529,Marsh,O'Tooley
17535348,Marsh,Li
18007762,Queen,Correy
17418482,Marsh,Khan
11588087,Trandee,Li
15303477,Marsh,Correy
18851037,Marsh,O'Tooley
16831331,Bamoo,Khan
12250776,Marsh,Khan
16550566,Queen,Khan
10470625,Marsh,Khan
10565981,Bamoo,Khan
13763116,Queen,Khan
14005181,Raffah,Li
11209932,Marsh,Correy
18224830,Queen,Li
16414126,Raffah,Khan
19172208,Queen,Li
15987811,Bamoo,Khan
12521618,Trandee,Khan
10991760,Marsh,Li
19585221,Bamoo,Khan
16716622,Raffah,Khan
11869354,Trandee,Li
17506304,Queen,Li
14414215,Queen,Khan
11134848,Marsh,Correy
17708616,Marsh,Khan
17126130,Queen,Khan
12932421,Marsh,Li
19443343,Raffah,Khan
16480211,Raffah,Khan
19950659,Bamoo,Khan
10161949,Queen,Khan
11501453,Marsh,Li
19713586,Bamoo,Correy
10898950,Bamoo,Correy
12516294,Queen,Khan
14994869,Marsh,Khan
11417158,Queen,Correy
13969987,Marsh,Khan
12413411,Marsh,Khan
12178157,Marsh,Khan
18522116,Marsh,Khan
12431992,Queen,Khan
11976148,Bamoo,Khan
17839943,Marsh,Khan
18729243,Queen,Khan
19828902,Marsh,Khan
15902103,Raffah,Khan
10132446,Queen,Khan
12166786,Queen,Khan
15983030,Marsh,Correy
16489183,Marsh,Khan
15528515,Queen,Khan
17063564,Queen,Khan
18617420,Marsh,Khan
12305300,Queen,Khan
18413850,Marsh,Khan
12089652,Marsh,O'Tooley
16515846,Marsh,Li
11954284,Marsh,Correy
11349128,Marsh,Khan
11933056,Marsh,Khan
19473293,Marsh,Li
12943194,Queen,Khan
12777675,Marsh,Correy
18347457,Bamoo,Khan
10689952,Marsh,Correy
14065462,Marsh,Khan
15104505,Marsh,Khan
14628842,Queen,Khan
17986254,Trandee,Correy
15847077,Queen,Correy
18792024,Marsh,Correy
17545000,Queen,Khan
13497422,Marsh,Khan
16766328,Bamoo,Khan
18823869,Marsh,Khan
16888234,Raffah,Khan
11838431,Trandee,Khan
17196238,Marsh,Khan
16326971,Queen,Khan
18545692,Marsh,Khan
15504312,Marsh,Khan
18298227,Marsh,Khan
16153947,Marsh,Khan
11911384,Queen,Khan
10606767,Marsh,Khan
16120155,Marsh,Khan
12610387,Marsh,O'Tooley
10374712,Queen,Khan
10528444,Marsh,Khan
14945132,Marsh,Correy
13691250,Marsh,Li
10843514,Marsh,Li
11095715,Marsh,Khan
19710274,Marsh,Khan
15842863,Marsh,Khan
10706563,Marsh,Khan
12296000,Marsh,Khan
13427994,Queen,Khan
18533087,Marsh,Khan
15535572,Queen,Correy
10311923,Marsh,Li
19892234,Queen,Khan
13534279,Marsh,Correy
18990651,Marsh,Khan
14014758,Marsh,Khan
14563896,Bamoo,Khan
13667050,Marsh,Khan
16643072,Marsh,Correy
10967512,Marsh,Li
18117345,Marsh,Khan
15000298,Queen,Khan
16973715,Marsh,Khan
17512951,Queen,Li
10052389,Marsh,Correy
19344547,Marsh,Khan
12191298,Marsh,Correy
10555828,Marsh,Correy
14886922,Marsh,Khan
13949250,Marsh,Khan
19287140,Queen,Li
17799159,Marsh,Khan
14698272,Marsh,Khan
10677501,Marsh,Khan
17477152,Queen,Khan
16175545,Queen,Khan
10961647,Bamoo,Khan
10844024,Marsh,Li
16235676,Queen,Li
13489404,Marsh,Li
17467905,Bamoo,Khan
15623984,Marsh,Khan
14207905,Marsh,Khan
13298766,Marsh,Khan
18044650,Marsh,Khan
14120327,Queen,Khan
11051562,Marsh,Khan
10801238,Marsh,Correy
16407436,Marsh,Khan
19250885,Marsh,Khan
11533524,Queen,Khan
11156275,Queen,Khan
11773481,Marsh,Correy
15488620,Marsh,Khan
15958918,Marsh,Khan
16951304,Queen,Correy
11432269,Marsh,Khan
13886268,Marsh,Correy
13327941,Marsh,Khan
10142328,Marsh,Khan
14006768,Marsh,Khan
17130165,Marsh,O'Tooley
11248647,Queen,Khan
15822643,Marsh,Khan
13395290,Marsh,Khan
19880632,Marsh,Khan
17372744,Marsh,Khan
17376763,Marsh,Khan
11726964,Queen,Li
18822312,Marsh,Khan
14344852,Marsh,Khan
10371062,Marsh,Li
18089806,Marsh,Li
19824790,Queen,Khan
18964496,Bamoo,Khan
18013514,Bamoo,O'Tooley
15841278,Queen,Khan
11423851,Marsh,Khan
19323261,Bamoo,Li
13103291,Marsh,Correy
14397937,Marsh,Li
13228879,Marsh,Khan
14204464,Marsh,Li
11956297,Marsh,Khan
13236768,Queen,Correy
15840687,Marsh,Correy
13712593,Queen,Khan
11078060,Queen,Khan
11510922,Marsh,Khan
16209014,Bamoo,Correy
12091381,Marsh,Correy
15700406,Marsh,Khan
18862191,Marsh,Khan
13478239,Marsh,Khan
18536295,Queen,Khan
12619848,Marsh,Li
16129619,Marsh,Khan
18037352,Queen,Khan
10439203,Queen,Li
12274458,Marsh,Correy
19880334,Marsh,Correy
11252412,Marsh,Li
18271332,Marsh,Khan
12949647,Bamoo,Khan
19683961,Queen,Khan
11827099,Trandee,Khan
11872586,Marsh,Khan
18585147,Queen,Khan
16575949,Bamoo,Li
17932513,Marsh,Khan
13373770,Bamoo,Khan
14318625,Bamoo,Khan
16930097,Bamoo,Khan
13004440,Bamoo,Khan
10710500,Marsh,Khan
17500396,Queen,Correy
15153334,Queen,Correy
18789648,Marsh,Khan
10780041,Queen,Khan
10240409,Marsh,Correy
17068172,Trandee,Khan
13181881,Queen,Correy
17279015,Marsh,Li
10509698,Bamoo,Khan
14266551,Marsh,Khan
17911157,Marsh,Khan
10514346,Queen,Correy
10329144,Bamoo,Khan
16747454,Marsh,Khan
10849936,Queen,Khan
10693646,Queen,Correy
15641323,Queen,Khan
18759147,Queen,Khan
14867208,Marsh,Correy
17177041,Marsh,O'Tooley
19213408,Bamoo,Correy
16122096,Marsh,Khan
12488094,Raffah,Correy
15438524,Marsh,Khan
15626950,Marsh,Khan
18940642,Marsh,Correy
15767783,Marsh,Khan
14869126,Marsh,Correy
14443329,Marsh,Correy
13366201,Bamoo,Khan
19939222,Trandee,Khan
16774520,Marsh,Khan
11560336,Marsh,Khan
18701279,Marsh,Khan
11762080,Queen,Khan
10839156,Marsh,Khan
10541559,Marsh,Khan
13234334,Marsh,Khan
19157824,Marsh,Khan
12139424,Marsh,Khan
13065230,Marsh,Khan
13847109,Queen,Khan
11481265,Marsh,Khan
17837945,Marsh,Khan
12101021,Queen,O'Tooley
11088746,Marsh,Khan
18485386,Bamoo,Correy
16026301,Marsh,Correy
17481109,Bamoo,Li
13589769,Marsh,Khan
16858028,Bamoo,Khan
15966344,Marsh,Khan
19538706,Marsh,Correy
14324692,Marsh,Khan
17045323,Queen,Khan
13180352,Marsh,Khan
17580077,Marsh,Correy
19784933,Marsh,Khan
14942623,Marsh,O'Tooley
11638534,Marsh,Khan
10924747,Queen,Correy
10032440,Marsh,Correy
18448360,Marsh,Correy
11872696,Queen,Khan
16351460,Marsh,Khan
15280937,Marsh,Li
15046393,Marsh,Khan
13702453,Marsh,Khan
10564335,Marsh,Khan
14245990,Marsh,Khan
13329485,Trandee,Khan
12325466,Queen,Correy
10149141,Marsh,Khan
19533514,Queen,Correy
12013209,Marsh,Khan
14344631,Marsh,Khan
18684055,Marsh,Li
10431622,Marsh,Khan
10377721,Queen,Khan
13823402,Marsh,Khan
11318438,Marsh,O'Tooley
17541612,Marsh,Khan
13966538,Marsh,Khan
14258856,Queen,Li
16148506,Marsh,O'Tooley
18866333,Queen,Correy
17182828,Marsh,Correy
19421429,Marsh,Khan
10124861,Marsh,Khan
14541360,Marsh,O'Tooley
13282007,Trandee,Li
13300204,Marsh,Khan
17755772,Marsh,Khan
18930794,Queen,Khan
15212055,Marsh,Khan
17223515,Marsh,Khan
15163082,Bamoo,Li
18831170,Marsh,Khan
14005495,Marsh,Khan
10767969,Trandee,Khan
12299602,Queen,Correy
18853329,Bamoo,Khan
10294775,Marsh,Li
16914859,Marsh,Khan
10441219,Queen,Khan
12070005,Marsh,Khan
16698326,Marsh,Khan
16113915,Marsh,Khan
16050544,Bamoo,Khan
14234813,Marsh,Khan
19632134,Marsh,Khan
13802966,Queen,Khan
11701967,Marsh,Khan
13392152,Marsh,Khan
11610750,Raffah,Khan
13239913,Marsh,Khan
10478114,Marsh,Khan
13124511,Marsh,Khan
10420928,Trandee,Khan
15230488,Marsh,Khan
19444535,Marsh,Khan
17096808,Marsh,Li
10752431,Marsh,Khan
13292752,Marsh,Khan
11521626,Marsh,Khan
10156933,Marsh,Khan
13670046,Marsh,Li
11103951,Marsh,Khan
10406875,Marsh,Khan
11168524,Marsh,Correy
10588499,Marsh,Khan
14886691,Marsh,Correy
17058223,Bamoo,Khan
17476364,Marsh,Li
14390830,Marsh,Khan
19851986,Marsh,Khan
19032443,Marsh,Khan
19899641,Queen,O'Tooley
15000268,Bamoo,Khan
14798366,Marsh,Khan
19122377,Marsh,Li
17266060,Marsh,Li
13705649,Marsh,Khan
17594668,Marsh,Khan
13536568,Queen,Correy
17800623,Bamoo,Khan
17844991,Marsh,Khan
17650891,Marsh,O'Tooley
15897926,Marsh,Khan
16482299,Marsh,Correy
17086422,Marsh,Khan
12011279,Marsh,O'Tooley
15577150,Marsh,Correy
19248879,Marsh,Khan
17668836,Queen,Khan
13342938,Bamoo,Correy
15588127,Trandee,Khan
16799472,Bamoo,O'Tooley
15147172,Bamoo,Correy
19346062,Marsh,Correy
17787533,Marsh,Khan
14548053,Queen,Correy
16388663,Queen,Khan
14410724,Marsh,Li
18973999,Queen,Li
16260984,Bamoo,Khan
11492612,Queen,Khan
18414789,Marsh,Correy
13428078,Queen,Khan
11949491,Queen,Khan
15480683,Bamoo,Khan
16910420,Bamoo,Li
12627393,Marsh,Khan
16577906,Marsh,Khan
16185817,Marsh,Li
16656644,Queen,Li
15087942,Marsh,Correy
13368041,Marsh,Li
13275044,Trandee,Li
13453681,Marsh,Khan
11440013,Marsh,O'Tooley
18659695,Raffah,Khan
12201242,Marsh,Correy
15119571,Bamoo,Li
15500168,Queen,Khan
17517077,Queen,Correy
15985733,Queen,Li
16340964,Marsh,Khan
11875366,Marsh,Khan
13801952,Marsh,Khan
12487457,Queen,Correy
11503218,Bamoo,Khan
11249642,Marsh,Khan
15126914,Queen,Khan
12815666,Marsh,Correy
11995143,Trandee,Khan
16247019,Marsh,Khan
11320275,Marsh,Khan
16197989,Marsh,Khan
18410224,Marsh,Khan
10920432,Marsh,Khan
12375036,Marsh,Khan
13741985,Marsh,Khan
17492774,Marsh,Khan
12709748,Queen,Li
12882886,Trandee,Correy
11257714,Marsh,Khan
12175065,Marsh,Khan
16937720,Marsh,Correy
10012227,Marsh,Khan
15264699,Marsh,Li
16400879,Marsh,Li
15839345,Bamoo,Khan
17122442,Marsh,Khan
18713505,Marsh,Li
18395052,Marsh,Li
16914121,Marsh,O'Tooley
17460563,Marsh,Khan
19808030,Bamoo,Correy
17827362,Marsh,Khan
19775537,Queen,Khan
12533665,Marsh,Khan
11971027,Marsh,Li
11679256,Marsh,Khan
13308686,Marsh,Khan
14807246,Marsh,Correy
18854208,Marsh,Khan
13298302,Queen,Khan
19560438,Marsh,Li
19295974,Marsh,Li
19828582,Marsh,Khan
18382394,Marsh,Khan
17649434,Marsh,Correy
15529777,Raffah,Correy
17605457,Bamoo,Khan
19441538,Marsh,Khan
13044687,Marsh,Khan
16552909,Marsh,Li
19563064,Marsh,Li
15899818,Marsh,Correy
17987458,Queen,Li
19470350,Marsh,Li
13250355,Marsh,Khan
13900684,Raffah,Correy
16108631,Queen,Correy
13473984,Marsh,Khan
13709790,Queen,Khan
12442903,Queen,Khan
17650948,Marsh,Khan
17849512,Marsh,Khan
16166697,Marsh,Khan
11804167,Queen,Khan
18941365,Marsh,Correy
14436649,Bamoo,Khan
12642395,Bamoo,Khan
19638001,Marsh,Khan
10219822,Marsh,Correy
17315043,Marsh,Khan
11963717,Raffah,O'Tooley
13205762,Marsh,Khan
11562728,Bamoo,Khan
15667503,Marsh,Khan
14761379,Marsh,Correy
